Date,Open,High,Low,Close,Volume
01-05-2020,203.81,209.05,202.06,206.41,84973
04-05-2020,235.51,236.35,230.57,232.57,66729
05-05-2020,162.37,164.78,160.23,164.46,91853
06-05-2020,254.8,255.14,247.36,250.01,95018
07-05-2020,254.58,255.45,252.66,253.77,85879
08-05-2020,204.26,208.86,204.03,207.02,30144
11-05-2020,295.2,297.61,290.71,293.59,58326
12-05-2020,125.11,128.45,123.8,125.75,78148
13-05-2020,103.39,105.26,98.57,100.44,20307
14-05-2020,254.03,256.47,252.03,256.45,61598
15-05-2020,261.43,261.99,255.31,256.95,20623
18-05-2020,124.04,127.87,123.42,127.57,21249
19-05-2020,153.12,154.21,147.83,150.1,74765
20-05-2020,103.51,108.75,101.1,107.25,92810
21-05-2020,158.66,158.79,155.53,157.19,73131
22-05-2020,254.63,257.91,253.16,256.86,95138
25-05-2020,203.59,204.13,201.44,201.78,39377
26-05-2020,169.62,175.62,169.37,173.68,53365
27-05-2020,174.35,175.74,169.6,170.62,35551
28-05-2020,100.27,101.76,96.13,97.06,43926
29-05-2020,159.96,161.24,157.03,159.89,91214
01-06-2020,229.29,232.16,222.76,225.11,88750
02-06-2020,294.84,295.48,289.82,291.8,39599
03-06-2020,269.41,275.4,267.86,273.85,99345
04-06-2020,104.72,111.69,104.22,109.48,94330
05-06-2020,279.71,281.38,275.53,278.47,23593
08-06-2020,256.64,263.66,255.51,260.87,61334
09-06-2020,256.08,257.66,255.76,256.53,95400
10-06-2020,191.6,192.99,187.82,189.3,60893
11-06-2020,179.6,181.89,176.98,181.62,43636
12-06-2020,160.58,164,157.92,162.17,70225
15-06-2020,113.14,118.89,113.11,118.03,41363
16-06-2020,145.65,146.13,140.64,143.3,56959
17-06-2020,149.32,152.67,148.51,151.04,81223
18-06-2020,196.82,198.42,192.22,192.34,86917
19-06-2020,249.49,249.72,243.09,245.63,99629
22-06-2020,194.76,196.85,187.21,189.8,90125
23-06-2020,111.57,118.43,109.78,116.56,2120
24-06-2020,291.56,295.15,289.84,294.58,17491
25-06-2020,288.54,292.82,286.1,291.41,44638
26-06-2020,257.04,259.3,254.68,257.14,40062
29-06-2020,298.27,299.86,293.6,296.27,6193
30-06-2020,208.9,210.09,203.75,205.41,90144
01-07-2020,292.55,293.52,287.5,290.4,16213
02-07-2020,115.12,116.95,110.89,113.88,80766
03-07-2020,173.14,178.52,172.79,175.7,84959
06-07-2020,145.08,147.5,142.53,145.48,18187
07-07-2020,139.17,139.39,133.44,134.94,11040
08-07-2020,128.16,129.54,122.18,123.34,67302
09-07-2020,224.48,227.15,218.66,220.5,30949
10-07-2020,256.26,256.54,255.19,255.36,4527
13-07-2020,215.66,222.96,214.14,219.99,77557
14-07-2020,129.39,133.61,126.78,130.76,84408
15-07-2020,262.22,265.47,261.58,265.24,78294
16-07-2020,227.19,229.99,225.57,226.85,19757
17-07-2020,177.63,178.72,173.43,176.25,26412
20-07-2020,234.83,237.36,229.62,230.91,15312
21-07-2020,151.98,157,150.9,155.74,23119
22-07-2020,169.04,173.19,167.72,171.87,12804
23-07-2020,283.5,285.4,278.62,280.18,54986
24-07-2020,158.1,160.54,156.2,158.22,47545
27-07-2020,194,194.1,191.47,193.87,77519
28-07-2020,278.03,281.06,276.67,279.28,30999
29-07-2020,241.54,246.56,239.09,246,97093
30-07-2020,112.44,114.28,110.84,113.24,40758
31-07-2020,129.46,130.9,128.44,129.86,95324
03-08-2020,101.57,102.98,95.1,97.07,98486
04-08-2020,226.18,227.18,219.66,221.81,70519
05-08-2020,189.53,189.85,184.73,186.4,4768
06-08-2020,126.85,127.29,122,122.17,2504
07-08-2020,291.59,294.12,291.08,294.02,68986
10-08-2020,205.93,209.57,205.07,208.16,77772
11-08-2020,148.38,151.24,143.89,144.74,9002
12-08-2020,200.12,203.83,198.1,203.48,76427
13-08-2020,235.92,238.76,232.41,232.47,39787
14-08-2020,115.25,117.45,110.99,113.26,14898
17-08-2020,154.94,156.85,151.63,152.43,11472
18-08-2020,261.39,263.33,259.18,260.11,81800
19-08-2020,191.93,194.41,187.9,189.48,84227
20-08-2020,209.32,209.64,208.56,209.21,33632
21-08-2020,186.56,188.07,182.98,185.63,34743
24-08-2020,108.78,115.74,108.52,113.65,79538
25-08-2020,133.15,134.91,127.38,128.71,44386
26-08-2020,189.11,191.61,182.98,185.53,94786
27-08-2020,141.84,142.06,135.52,137.37,44388
28-08-2020,110,113.33,109.12,111.26,22323
31-08-2020,268.73,270.33,263.02,264.28,70269
01-09-2020,296.24,300.74,294.12,299.6,42319
02-09-2020,258.63,259.77,255.71,258.75,68759
03-09-2020,270.76,272.89,268.08,271.03,17868
04-09-2020,148.4,151.69,147.37,149.02,3080
07-09-2020,292.13,293.62,285.85,288.84,14776
08-09-2020,139.39,141.86,136.36,136.37,67231
09-09-2020,290.29,291.5,288.4,288.48,56452
10-09-2020,298.96,300.2,296.49,299.89,54812
11-09-2020,242.34,242.52,238.84,239.44,64271
14-09-2020,296.23,296.38,292.21,292.39,99505
15-09-2020,213.91,219.75,213.2,218.61,78585
16-09-2020,151.91,152.92,145.85,147.13,59542
17-09-2020,187.4,192.58,185.21,190.43,16628
18-09-2020,218.71,223.82,216.84,221.59,9265
21-09-2020,114.62,114.77,111.88,112.59,25671
22-09-2020,224.47,225.13,219.32,220.83,13460
23-09-2020,296.24,297.06,289.92,292.7,4477
24-09-2020,138.02,141.63,135.57,139.99,3202
25-09-2020,258.52,260.38,257.55,259.95,90410
28-09-2020,281.58,284.81,278.63,284.41,12850
29-09-2020,288.74,295.94,286.61,293.11,21809
30-09-2020,292.03,296.36,291.84,293.95,71886
01-10-2020,204.29,204.83,200.74,200.85,3806
02-10-2020,295.46,296.68,292.38,292.89,8163
05-10-2020,251.46,255.95,249.28,254.88,95368
06-10-2020,132.33,134.7,128.87,129.42,1185
07-10-2020,195.38,196.91,189.58,191.11,25718
08-10-2020,243.67,246.08,243.39,245.7,78081
09-10-2020,149.47,151.69,145.74,148.5,57202
12-10-2020,228.12,233.51,227.09,232.32,26215
13-10-2020,233.32,235.61,230.6,234.82,29325
14-10-2020,132.54,133.67,125.61,128.44,19458
15-10-2020,213.02,218.99,213,217.5,17006
16-10-2020,254.33,255.36,250.53,251.92,95080
19-10-2020,199.78,200.51,198.08,198.15,33969
20-10-2020,102.42,103.62,98.71,101.44,77820
21-10-2020,101.81,101.87,95.76,97.32,28655
22-10-2020,171.41,173.73,171.16,171.38,95679
23-10-2020,285.24,285.75,281.14,281.47,82234
26-10-2020,145.74,145.87,143.6,144.75,10102
27-10-2020,226.87,228.83,222.56,225.38,68107
28-10-2020,144.42,149.47,142.34,147.15,22553
29-10-2020,164.33,169.8,161.73,167.36,85079
30-10-2020,269.61,271.09,265.04,266.14,95437
02-11-2020,245.77,246.39,244.31,244.44,80570
03-11-2020,119.08,121.29,114.89,117.81,93656
04-11-2020,185.74,187.84,182.2,182.25,67865
05-11-2020,105.83,109.55,102.99,108.81,42420
06-11-2020,196.18,200.96,195.07,198.25,26382
09-11-2020,232.49,232.8,229.36,229.39,70235
10-11-2020,123.7,126.65,120.3,122.37,39795
11-11-2020,157.78,160.36,150.9,153.84,52425
12-11-2020,179.57,182.91,176.67,180.85,58402
13-11-2020,283.91,286.73,279.64,280.12,63539
16-11-2020,298.65,305.68,298.11,303.51,77203
17-11-2020,108.98,112.36,107.28,111.79,24459
18-11-2020,252.2,253.53,249.19,251.1,50649
19-11-2020,174.34,175.34,172.12,175.13,73495
20-11-2020,178.49,183.77,177.95,182.6,96117
23-11-2020,250.85,253.61,247.97,251.39,47384
24-11-2020,283.69,284.85,278.51,280.43,72746
25-11-2020,290.19,291.18,286.44,288.98,79053
26-11-2020,215.42,220.64,213.8,218.85,57278
27-11-2020,171.42,175.48,170.18,172.86,79156
30-11-2020,257.51,259.16,254.58,259.02,37744
01-12-2020,150.2,155.03,148.45,153.87,89340
02-12-2020,212.81,217.22,210.21,216.75,31568
03-12-2020,171.72,178.01,168.86,175.92,18991
04-12-2020,231.33,231.65,225.25,227.28,9912
07-12-2020,148.08,150.51,146.43,148.52,33527
08-12-2020,138.32,141.59,138.31,140.73,97399
09-12-2020,283.65,286.82,283.53,286.22,51426
10-12-2020,120.36,124.24,119.76,121.43,99994
11-12-2020,201.19,201.25,197.3,197.86,21407
14-12-2020,144.17,148.45,143.41,147.14,13344
15-12-2020,107.79,110.05,106.88,109.99,3355
16-12-2020,107.2,108.65,101.98,103.06,97429
17-12-2020,135.04,136.54,133.42,134.68,55733
18-12-2020,273.35,274.31,269.79,270.09,67285
21-12-2020,156.5,156.9,154.74,154.87,85971
22-12-2020,290.09,291.22,283.25,285.27,46733
23-12-2020,216.32,218.34,213.71,215.32,57915
24-12-2020,187.32,190.17,185.99,187.82,53716
25-12-2020,216.02,218.81,214.12,217.22,39526
28-12-2020,203.34,206.74,200.86,204.97,19088
29-12-2020,251.76,255.72,250.48,255.12,66377
30-12-2020,156.5,157.36,151.73,153.65,45405
31-12-2020,170.61,171.1,163.95,166.81,39842
01-01-2021,278.82,283.09,276.3,282.34,62788
04-01-2021,289.29,289.96,284.58,285.86,52529
05-01-2021,278.51,284.82,276.58,283.26,90939
06-01-2021,183.89,189.01,183.36,187.32,53383
07-01-2021,256.07,258.91,254.39,256.08,40177
08-01-2021,195.27,200.67,192.33,200.08,40056
11-01-2021,199.51,201.44,193.93,195.48,89249
12-01-2021,140.94,143.39,136.19,138.97,67421
13-01-2021,218.23,221.29,217.01,219.61,34632
14-01-2021,137.23,138,132.73,135.73,40685
15-01-2021,166.31,171.38,164.57,170.59,78222
18-01-2021,271.01,271.13,266.54,266.67,69590
19-01-2021,141.42,142.83,139.66,141.91,9977
20-01-2021,114.23,117.37,113.41,115.14,91568
21-01-2021,113.8,115.47,113.7,115.33,49967
22-01-2021,288.16,288.82,283.26,285.72,75072
25-01-2021,201.38,203.5,199.2,200.03,16070
26-01-2021,181.88,187.67,179.49,185.32,83473
27-01-2021,262.18,263.55,258.27,259.13,22500
28-01-2021,267.17,272.53,266.59,270.44,11011
29-01-2021,166.44,168.23,163.52,167.07,49039
01-02-2021,238.72,241.82,237.64,241.34,9896
02-02-2021,254.22,257.55,252.42,256.36,96335
03-02-2021,230.93,232.67,226.18,228.01,81118
04-02-2021,130.32,133.85,128.64,131.01,40958
05-02-2021,275.18,279.07,272.44,278.86,42912
08-02-2021,207.82,209.34,205.12,207.14,1814
09-02-2021,156.49,162.15,155.28,161.16,76276
10-02-2021,185.05,186.57,181.98,184.57,25719
11-02-2021,107.51,107.58,103.4,103.94,21150
12-02-2021,125.57,126.51,122.83,124.46,71494
15-02-2021,253.11,260.09,250.26,257.63,4825
16-02-2021,100,101.66,96.32,98.2,51368
17-02-2021,183.31,188.34,180.86,186.99,15800
18-02-2021,204.5,209.17,202.54,208.31,76535
19-02-2021,110.93,111.82,106.91,109.43,87390
22-02-2021,294.62,295.77,287.62,290.45,93851
23-02-2021,145.23,149.99,144.41,147.48,76017
24-02-2021,160.84,163.74,158.45,158.96,49505
25-02-2021,160.79,164.94,159.34,163.62,58899
26-02-2021,146.08,147.26,143.4,145.51,83782
01-03-2021,100.29,102.83,99.46,100.14,23601
02-03-2021,245.87,249.93,245.86,248.65,11677
03-03-2021,293.37,295.03,291.16,292.19,30552
04-03-2021,144.86,145.55,141.38,144.29,88858
05-03-2021,232.61,234.84,229.29,231.37,68891
08-03-2021,248.38,249.98,245.85,247.05,75693
09-03-2021,269.69,272.38,269.11,269.95,92450
10-03-2021,184.53,189.96,183.46,187.62,34292
11-03-2021,160.59,161.24,158.7,159.21,67097
12-03-2021,165.06,167.45,164.74,165.3,74703
15-03-2021,242.52,246.63,239.8,244.23,17184
16-03-2021,263.36,264.4,258.06,261.05,91033
17-03-2021,136.32,136.84,133.61,134.1,90336
18-03-2021,174.19,178.53,174.03,178.52,62046
19-03-2021,280.39,283.98,279.4,282.63,67741
22-03-2021,261.34,263.17,259.96,262.11,62377
23-03-2021,296.97,300.11,296.36,298.45,13039
24-03-2021,250.85,251.41,245.24,246.14,46161
25-03-2021,178.64,182.4,178.04,179.82,36006
26-03-2021,218.13,219,215.81,218.23,18544
29-03-2021,232.2,233.34,230.06,232.66,13987
30-03-2021,115.69,117.13,112.38,114.28,6239
31-03-2021,208.9,210.4,203.55,204.71,45785
01-04-2021,241.86,242.51,236.06,238.79,24358
02-04-2021,133.46,138.79,130.55,137.97,83674
05-04-2021,256.13,256.64,254.7,255.22,57450
06-04-2021,216.75,218.91,215.75,216.42,89520
07-04-2021,290.44,292.75,284.39,285.97,29428
08-04-2021,108.48,109.87,103.59,103.86,10096
09-04-2021,153.07,157.38,151.76,155.24,48582
12-04-2021,220.31,222.9,218.56,220.69,25536
13-04-2021,159.31,159.81,157.74,159.4,58395
14-04-2021,242.88,245.78,239.32,240.31,69157
15-04-2021,251.8,256.71,250.17,254.25,70484
16-04-2021,120.5,121.11,114.3,117.18,2287
19-04-2021,202.77,203.33,199.05,199.67,55510
20-04-2021,201.78,202.16,199.43,201.39,24902
21-04-2021,173.86,174.28,171.59,171.72,57188
22-04-2021,286.58,288.82,283.85,284.05,22164
23-04-2021,265.5,268.36,263.84,266.95,82204
26-04-2021,239.44,243.3,239.13,240.95,2772
27-04-2021,242.87,248.36,242.8,246.12,54054
28-04-2021,192.34,194.15,191.01,191.52,55878
29-04-2021,284.2,286.26,278.24,279.93,33238
30-04-2021,238.92,238.98,234.55,236.66,59293
03-05-2021,245.8,251.54,245.19,250.6,82298
04-05-2021,272.34,275.21,270.34,273.3,8213
05-05-2021,154.81,156.94,154.26,156.91,15941
06-05-2021,261.41,261.51,254.64,256.48,96881
07-05-2021,139.05,141.79,137.81,139.23,16964
10-05-2021,169.07,171.12,162.49,164.45,27855
11-05-2021,167.12,168.61,164.13,167.81,59769
12-05-2021,295.71,301.98,292.9,299.92,84504
13-05-2021,271.31,278.37,271.3,275.99,2046
14-05-2021,240.23,241.56,237.57,240.64,15909
17-05-2021,245.41,245.52,244.79,244.99,80114
18-05-2021,212.41,219.66,209.55,216.86,24368
19-05-2021,289.42,292.2,288.57,291.16,95135
20-05-2021,199.25,199.57,193.75,194.9,72255
21-05-2021,176.1,177.58,175.49,175.76,82496
24-05-2021,132.61,134.92,129.67,130.01,90142
25-05-2021,257.24,257.9,254.76,256.94,16624
26-05-2021,246.89,247.7,243.61,246.44,11352
27-05-2021,176.87,178.42,175.04,177.69,97421
28-05-2021,105.04,108.02,101.46,103.61,81539
31-05-2021,267.8,268.39,262.15,264.44,10223
01-06-2021,102.28,104.05,101.49,102.32,97969
02-06-2021,240.74,246.82,240.6,244.04,79254
03-06-2021,294.05,296.13,294.04,295.69,67851
04-06-2021,187.53,190.44,184.86,185.91,51044
07-06-2021,146.99,154.19,146.27,151.35,88089
08-06-2021,240.97,247.74,240.78,245.09,91218
09-06-2021,263.43,264.07,259.98,260.52,86000
10-06-2021,209.29,211.19,204.31,204.68,32419
11-06-2021,293.41,298.1,290.67,295.82,14767
14-06-2021,110.33,116.57,109.91,113.61,73002
15-06-2021,200.96,206.18,199.35,205.64,32028
16-06-2021,243.69,249.89,241.91,247.59,48953
17-06-2021,272.53,274.56,270.9,273.54,58965
18-06-2021,135.85,136.68,135.55,136.15,70776
21-06-2021,260,261.26,254.32,255.28,32459
22-06-2021,210.54,212.92,207.86,208.01,91932
23-06-2021,179.31,180.7,177.72,178.91,83331
24-06-2021,126.34,129.24,125.77,127.63,25689
25-06-2021,273.06,276.62,271.38,273.63,81446
28-06-2021,131.45,135.08,129.37,133.88,68982
29-06-2021,161.96,163.81,158.16,159.76,4346
30-06-2021,158.01,159.76,156.71,158.66,46179
01-07-2021,274.28,275.46,269,270.16,41517
02-07-2021,234.54,236.63,231.15,233.68,70678
05-07-2021,259.34,264.65,258.68,261.84,82606
06-07-2021,150.09,153.65,147.89,152.02,73623
07-07-2021,224.97,232.19,222.7,229.88,90288
08-07-2021,214.35,214.62,210.87,212.13,82171
09-07-2021,266.57,267.2,265.66,266.55,59916
12-07-2021,281.22,282.73,278.11,279.52,88754
13-07-2021,102.43,102.49,101.56,101.84,98409
14-07-2021,234.8,239.13,234.66,238.37,49575
15-07-2021,110.37,113.76,110.04,112.21,46039
16-07-2021,209.77,213.63,209.21,213.59,50955
19-07-2021,157.53,158.32,153.06,154.57,81260
20-07-2021,161.36,166.63,158.81,165.09,56871
21-07-2021,170.59,172.31,165.48,166.19,61678
22-07-2021,224.26,230.93,221.45,228.15,32351
23-07-2021,166.81,168.75,162.24,165.1,61693
26-07-2021,246.54,247.78,241.81,244.69,32433
27-07-2021,180.91,183.82,178.4,181.03,75797
28-07-2021,113.67,120.43,112.58,118.08,80015
29-07-2021,256.75,257.35,252.01,252.23,16804
30-07-2021,157.15,157.54,153.96,155.67,93781
02-08-2021,186.55,192.15,184.87,190.12,46101
03-08-2021,237.09,238.77,233.5,236.05,61115
04-08-2021,166.49,168.86,160.49,163.48,79363
05-08-2021,111.32,113.54,109.05,110.57,45700
06-08-2021,174.78,176.66,172.6,173.64,78576
09-08-2021,288.89,296,288.33,293.04,20477
10-08-2021,228.35,232.57,228.34,230.97,17127
11-08-2021,234.3,234.69,232.77,234.35,87718
12-08-2021,226.46,233.82,224.79,231.34,27049
13-08-2021,139.8,140.56,136.98,139.45,91063
16-08-2021,183.67,186,177.74,179.25,13473
17-08-2021,250.19,253.06,245.06,247.81,83245
18-08-2021,120.27,122.36,117.75,119.63,62836
19-08-2021,155.57,157.36,149.62,152.14,43464
20-08-2021,155.26,161.12,154.82,159.74,14714
23-08-2021,186.4,190.16,183.83,189.07,61878
24-08-2021,296.07,297.13,291.72,293.75,35208
25-08-2021,113.5,116.32,112.99,114.41,98481
26-08-2021,203.74,208.2,203.17,205.95,88104
27-08-2021,135.87,142.32,133.09,140.28,75683
30-08-2021,294.14,298.56,294.04,297.96,82803
31-08-2021,122.66,124.29,121.27,122.81,42514
01-09-2021,180.72,185.84,179.78,183.47,97988
02-09-2021,247.58,249.63,245.58,248.2,6136
03-09-2021,240.91,243.05,238.39,241.44,99115
06-09-2021,184.55,186.86,179.62,180.7,32516
07-09-2021,169.3,171.28,164.28,165.56,77982
08-09-2021,179.52,181.05,176.57,179.82,64878
09-09-2021,152.86,155.55,148.2,150.55,46099
10-09-2021,141.07,141.56,133.59,136.28,91060
13-09-2021,196.61,201.83,195.29,198.84,14188
14-09-2021,153.71,154.07,148.33,149.03,52188
15-09-2021,157.49,158.48,156.25,158.44,6560
16-09-2021,231.35,234.41,229.2,231.74,37397
17-09-2021,293.71,299.13,293.38,298.4,78193
20-09-2021,220.73,222.92,219.76,220.57,39082
21-09-2021,115.4,117.83,110.9,111.04,85376
22-09-2021,115.12,118.22,113.82,115.64,42430
23-09-2021,290.28,296.66,287.8,293.69,51522
24-09-2021,159.46,165.31,159.39,164.43,41397
27-09-2021,118.41,120.54,115.68,117.71,77860
28-09-2021,219.81,220.16,215.21,218.01,26247
29-09-2021,224.73,230.02,224.02,228.8,84094
30-09-2021,229.7,232.24,224.53,226.61,20943
01-10-2021,153.48,155.73,150.55,154.63,40460
04-10-2021,103.02,104.79,99.19,102.08,42986
05-10-2021,293,294.51,287.71,288.41,45514
06-10-2021,150.18,152.12,148.35,148.65,81908
07-10-2021,235.21,238.13,232.42,232.86,53385
08-10-2021,241.33,243.36,239.22,243.19,13631
11-10-2021,222,228.21,219.82,226.49,68008
12-10-2021,162.58,165.17,158.24,160.26,27955
13-10-2021,154.22,158.77,153.21,157.33,48367
14-10-2021,219.53,219.77,214.57,215.08,31802
15-10-2021,273.22,275.28,271.48,273.6,71408
18-10-2021,289.35,290.35,283.61,285.06,94083
19-10-2021,121.18,125.98,118.99,125.52,44341
20-10-2021,130.97,136.18,129.65,133.63,14691
21-10-2021,288.95,292.09,287.93,290.53,5753
22-10-2021,247.31,253.35,246.43,250.55,2833
25-10-2021,276.6,280.5,275.97,278.08,9645
26-10-2021,140.53,147.3,139.73,145.22,96977
27-10-2021,217.52,219.68,217.24,219.66,41024
28-10-2021,240.23,245.76,239.19,244.48,81598
29-10-2021,236.02,236.78,235.91,236.19,10635
01-11-2021,181.63,184.36,177.24,177.8,21064
02-11-2021,103.08,103.88,100.84,103.36,10940
03-11-2021,216.59,217.45,211.88,212.86,36169
04-11-2021,150.62,153.09,148.62,151.54,79647
05-11-2021,190.05,190.84,187.72,189.87,46200
08-11-2021,291.52,293.38,289.78,292.75,57329
09-11-2021,179.81,181.61,172.03,174.91,52158
10-11-2021,267.96,268.23,264.85,264.91,30739
11-11-2021,137.71,137.88,135.4,137.62,18793
12-11-2021,234.49,240.12,231.61,239,84682
15-11-2021,295.4,297.56,291.65,294.24,34677
16-11-2021,120.38,122.04,119.12,119.62,67296
17-11-2021,101.66,105.08,100.68,103.81,24022
18-11-2021,186.72,189.46,186.2,187.76,72148
19-11-2021,118.53,119.63,114.72,116.52,28265
22-11-2021,249.68,252.49,246.65,248.79,1530
23-11-2021,282.91,283.07,279.14,280.09,10551
24-11-2021,186.8,193.48,185.18,191.46,29394
25-11-2021,151.74,154.41,145.98,148.05,43987
26-11-2021,186.88,189.29,184.34,185.6,49984
29-11-2021,244.69,245.24,237.39,239.95,69096
30-11-2021,101.81,102.7,96.72,99.03,85097
01-12-2021,217.89,222.84,217.7,220.69,71639
02-12-2021,222.66,222.91,217.81,219.67,25090
03-12-2021,227.54,229.98,222.63,223.34,84457
06-12-2021,148.4,150.56,146.47,148.14,3781
07-12-2021,242.81,245,235.04,237.91,18330
08-12-2021,118.28,118.58,111.49,114.13,6257
09-12-2021,139.85,145.08,138.64,142.93,59642
10-12-2021,275.49,280.24,274.62,278.2,55249
13-12-2021,247.74,254.38,247.04,251.89,52663
14-12-2021,102.75,106.42,101.15,106.3,35956
15-12-2021,149.68,151.58,149.34,151.51,16615
16-12-2021,142.88,144,136.75,138.4,1881
17-12-2021,154.16,157.44,154.16,156.99,2847
20-12-2021,149.51,154.65,148.54,152.97,52127
21-12-2021,112.51,118.25,111.85,115.5,88646
22-12-2021,191.79,193.04,188.88,191.87,38336
23-12-2021,246.55,249.08,241.7,243.88,82850
24-12-2021,221.35,224.8,220.3,224.8,96654
27-12-2021,234.57,237.35,234.29,236.84,40931
28-12-2021,116.23,121.13,114.68,121.04,44924
29-12-2021,290.3,291.28,286.22,286.86,23966
30-12-2021,267.7,270.42,263.35,264.96,45023
31-12-2021,261.02,261.31,255.63,258.14,12320
03-01-2022,264.6,269.35,262.75,267.53,58841
04-01-2022,286.54,287.89,281.51,283.41,66125
05-01-2022,208.85,211.67,202.9,204.52,68752
06-01-2022,140.06,145.42,137.28,145.05,92100
07-01-2022,223.36,224,215.81,218.61,90937
10-01-2022,248.58,252.02,247.04,251.93,62858
11-01-2022,247.58,248.88,245.31,246.23,59714
12-01-2022,204.29,208.54,202.91,207.71,12780
13-01-2022,113.69,116.85,113.13,114.24,77230
14-01-2022,174.22,180.05,172.31,178.24,71345
17-01-2022,284.15,290.25,282.65,288.41,83098
18-01-2022,216.89,218.49,211.67,211.98,98977
19-01-2022,207.67,207.95,202.83,203.42,2929
20-01-2022,153.77,155.11,149.83,151.27,96153
21-01-2022,173.69,178.38,171.03,175.38,15244
24-01-2022,279.07,285.46,277.37,282.95,99415
25-01-2022,233.29,235.97,230.85,232.89,12116
26-01-2022,257.48,261.02,256.46,258.55,88954
27-01-2022,190.87,191.18,186.04,187.75,82243
28-01-2022,226.05,229.78,224.71,229.1,84301
31-01-2022,149.68,154.36,147.7,154.35,36895
01-02-2022,241.09,242,238.63,238.78,79636
02-02-2022,185.52,185.85,183.99,185.47,24867
03-02-2022,188.51,189.93,183.48,184.37,2208
04-02-2022,229.86,232.48,228.88,230.45,45085
07-02-2022,287.26,289.91,284.38,287.29,66572
08-02-2022,112.8,115.05,108.69,109.24,66234
09-02-2022,264.95,267.77,263.44,264.37,84748
10-02-2022,158.48,158.64,155.29,156.82,12252
11-02-2022,188.78,189.04,186.19,189,86261
14-02-2022,104.38,107.22,103.13,105.24,8006
15-02-2022,160.21,161.08,153.06,155.29,90595
16-02-2022,200.53,203.9,197.96,203.14,71883
17-02-2022,111.24,114.36,110.31,113.37,33171
18-02-2022,198.22,199.03,195.7,196.88,29517
21-02-2022,285.42,286.95,279.88,280.95,25274
22-02-2022,121.08,124.95,118.58,123.63,34577
23-02-2022,252.89,258.98,252.76,257.44,28648
24-02-2022,181.93,183.95,178.4,179.33,70654
25-02-2022,231.03,232.19,227.23,229.27,18910
28-02-2022,152.05,152.8,147.19,148.89,79619
01-03-2022,131.9,133.17,130.59,132.67,50647
02-03-2022,132.09,133.14,127.02,128.64,79723
03-03-2022,114.1,116.33,112.07,112.66,1424
04-03-2022,137.13,141.37,135.84,139.1,52899
07-03-2022,232.84,235.44,231.33,233.44,27641
08-03-2022,276.34,277.04,272.5,275.2,35750
09-03-2022,262.83,264.59,261.25,262.03,82454
10-03-2022,237.03,239.36,234.43,237.65,24154
11-03-2022,122.09,123.54,115.22,117.15,49166
14-03-2022,157.84,159.49,153.57,153.63,12992
15-03-2022,161.96,167.25,159.79,165.77,35001
16-03-2022,149.99,151.69,145.66,145.77,15546
17-03-2022,203,207.22,200.01,205.07,42524
18-03-2022,207.11,211.64,204.49,211.31,69555
21-03-2022,171.38,173.63,168.2,169.09,2304
22-03-2022,170.76,171.17,168.69,169.46,50284
23-03-2022,265.71,266.6,264.57,266.4,83368
24-03-2022,257.86,264.61,256.79,261.68,89327
25-03-2022,161.56,168.85,160.44,165.98,11022
28-03-2022,282.76,285.34,281.81,285.16,76886
29-03-2022,290.56,291.89,284.57,286.43,78354
30-03-2022,165.35,167.6,164.86,167.04,34617
31-03-2022,170.88,172.34,167.44,169.98,70498
01-04-2022,201.13,203.62,198.4,200.84,59824
04-04-2022,288.22,291.07,282.28,283.71,71390
05-04-2022,275.26,277.16,269.61,272.17,35307
06-04-2022,120.51,124.48,119.77,123.42,69480
07-04-2022,178.55,180.36,178.04,178.09,23327
08-04-2022,210.67,211.61,206.83,208.69,4244
11-04-2022,200.63,203.36,198.1,199.47,23720
12-04-2022,138.77,144.92,137.07,142.31,26090
13-04-2022,271.76,275.92,269.06,274.25,65277
14-04-2022,235.39,236.36,230.2,233.11,49536
15-04-2022,267.58,268.46,261.86,263.76,8855
18-04-2022,271.75,271.85,266.98,269.27,2601
19-04-2022,249.67,256.33,249.42,253.88,32952
20-04-2022,187.84,190.01,187.36,188.66,51374
21-04-2022,222.11,223.42,219.91,222.44,6690
22-04-2022,132.07,134.44,130.78,133.03,13521
25-04-2022,234.73,237.19,232.05,233.39,77019
26-04-2022,135.85,139.29,134.92,138.92,9058
27-04-2022,238.79,241.59,236.97,239.02,14704
28-04-2022,145.92,148.61,141.53,142.09,59933
29-04-2022,123.51,126.35,117.92,119.8,72101
02-05-2022,133.06,134.62,132.54,133.43,44856
03-05-2022,100.4,105.42,100.21,104.77,38256
04-05-2022,243.75,244.87,240.84,241.83,58352
05-05-2022,246.48,251.18,245.79,250.18,31615
06-05-2022,202.99,206.16,200.32,205.63,2927
09-05-2022,132.27,134.09,129.59,129.75,16512
10-05-2022,116.71,118.14,111.54,112.07,9301
11-05-2022,103.83,106.43,98.2,99.85,87849
12-05-2022,133.15,135.53,131.71,135.43,74993
13-05-2022,278.17,280.1,275.03,275.17,72028
16-05-2022,148.31,150.6,147,147.02,69759
17-05-2022,170.85,173.15,167.89,170.87,89047
18-05-2022,121.07,125.98,119.09,123.32,87991
19-05-2022,144.47,146.66,139.5,140.6,64058
20-05-2022,203.84,206.62,201.49,202.9,65926
23-05-2022,221.55,222.55,220.6,221.4,24434
24-05-2022,149.07,150.99,148.04,149.48,31341
25-05-2022,111.55,114.77,109.6,114.73,16007
